equipment_usage_id,time_id,date,day,day_name,month,year,site_name,region,latitude,longitude,equipment_name,equipment_type,manufacture,model,capacity,purchase_date,operating_hours,downtime_hours,fuel_consumption,maintenance_cost,created_at,created_by
999,17,2025-05-17,17,Saturday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,322,25,1553,462134,2025-05-17 09:00:00,IoT
1000,7,2025-05-07,7,Wednesday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,318,16,1853,750316,2025-05-07 08:00:00,IoT
1001,28,2025-05-28,28,Wednesday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,267,9,1344,540502,2025-05-28 16:00:00,IoT
1002,14,2025-05-14,14,Wednesday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,320,11,1374,415085,2025-05-14 10:00:00,IoT
1003,8,2025-05-08,8,Thursday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,328,24,1427,593796,2025-05-08 15:00:00,IoT
1004,21,2025-05-21,21,Wednesday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,280,25,1520,569837,2025-05-21 11:00:00,IoT
1005,13,2025-05-13,13,Tuesday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,305,22,1598,821926,2025-05-13 17:00:00,IoT
1006,9,2025-05-09,9,Friday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,315,10,1415,527322,2025-05-09 11:00:00,IoT
1007,16,2025-05-16,16,Friday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,245,22,1202,416494,2025-05-16 14:00:00,IoT
1008,13,2025-05-13,13,Tuesday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,312,4,1489,469330,2025-05-13 14:00:00,IoT
1009,19,2025-05-19,19,Monday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,310,17,1857,808390,2025-05-19 11:00:00,IoT
1010,5,2025-05-05,5,Monday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,345,11,1871,776979,2025-05-05 08:00:00,IoT
1011,4,2025-05-04,4,Sunday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,288,14,1527,647325,2025-05-04 17:00:00,IoT
1012,30,2025-05-30,30,Friday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,357,13,1734,688285,2025-05-30 14:00:00,IoT
1013,14,2025-05-14,14,Wednesday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,347,24,1851,629306,2025-05-14 14:00:00,IoT
1014,21,2025-05-21,21,Wednesday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,292,8,1438,528608,2025-05-21 09:00:00,IoT
1015,2,2025-05-02,2,Friday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,310,18,1839,778814,2025-05-02 07:00:00,IoT
1016,2,2025-05-02,2,Friday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,345,18,1887,804384,2025-05-02 13:00:00,IoT
1017,4,2025-05-04,4,Sunday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,267,12,1589,649061,2025-05-04 09:00:00,IoT
1018,6,2025-05-06,6,Tuesday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,365,21,1939,995303,2025-05-06 16:00:00,IoT
1019,7,2025-05-07,7,Wednesday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,313,16,1596,799257,2025-05-07 08:00:00,IoT
1020,30,2025-05-30,30,Friday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,309,3,1627,649443,2025-05-30 11:00:00,IoT
1021,10,2025-05-10,10,Saturday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,315,6,2001,895852,2025-05-10 15:00:00,IoT
1022,27,2025-05-27,27,Tuesday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,261,24,1520,841294,2025-05-27 17:00:00,IoT
1023,16,2025-05-16,16,Friday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,334,4,2104,703043,2025-05-16 11:00:00,IoT
1024,21,2025-05-21,21,Wednesday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,290,4,1591,467801,2025-05-21 09:00:00,IoT
1025,26,2025-05-26,26,Monday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,320,22,1628,587079,2025-05-26 14:00:00,IoT
1026,13,2025-05-13,13,Tuesday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,286,15,1391,525871,2025-05-13 18:00:00,IoT
1027,3,2025-05-03,3,Saturday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,270,23,1599,810971,2025-05-03 10:00:00,IoT
1028,25,2025-05-25,25,Sunday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,267,16,1576,857344,2025-05-25 18:00:00,IoT
1029,24,2025-05-24,24,Saturday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,316,19,1983,750390,2025-05-24 11:00:00,IoT
1030,7,2025-05-07,7,Wednesday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,326,21,1498,649791,2025-05-07 10:00:00,IoT
1031,20,2025-05-20,20,Tuesday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,328,8,1508,693061,2025-05-20 15:00:00,IoT
1032,14,2025-05-14,14,Wednesday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,275,17,1320,669138,2025-05-14 11:00:00,IoT
1033,22,2025-05-22,22,Thursday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,319,23,2053,976445,2025-05-22 16:00:00,IoT
1034,17,2025-05-17,17,Saturday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,329,18,1823,591514,2025-05-17 18:00:00,IoT
1035,10,2025-05-10,10,Saturday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,303,16,1576,730366,2025-05-10 14:00:00,IoT
1036,10,2025-05-10,10,Saturday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,315,6,1419,523642,2025-05-10 14:00:00,IoT
1037,17,2025-05-17,17,Saturday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,276,14,1537,698046,2025-05-17 10:00:00,IoT
1038,9,2025-05-09,9,Friday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,329,24,1528,508529,2025-05-09 07:00:00,IoT
1039,15,2025-05-15,15,Thursday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,313,16,1600,623728,2025-05-15 07:00:00,IoT
1040,29,2025-05-29,29,Thursday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,320,24,1900,788550,2025-05-29 18:00:00,IoT
1041,15,2025-05-15,15,Thursday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,321,5,1695,660660,2025-05-15 08:00:00,IoT
1042,24,2025-05-24,24,Saturday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,355,3,1654,777435,2025-05-24 14:00:00,IoT
1043,1,2025-05-01,1,Thursday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,280,25,1443,750148,2025-05-01 13:00:00,IoT
1044,13,2025-05-13,13,Tuesday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,362,24,1955,889125,2025-05-13 17:00:00,IoT
1045,23,2025-05-23,23,Friday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,321,7,1454,445946,2025-05-23 08:00:00,IoT
1046,1,2025-05-01,1,Thursday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,332,9,1404,598682,2025-05-01 06:00:00,IoT
1047,16,2025-05-16,16,Friday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,301,20,1561,828478,2025-05-16 16:00:00,IoT
1048,7,2025-05-07,7,Wednesday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,349,16,1837,627681,2025-05-07 13:00:00,IoT
1049,1,2025-05-01,1,Thursday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,317,18,1539,833447,2025-05-01 13:00:00,IoT
1050,1,2025-05-01,1,Thursday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,271,15,1303,427288,2025-05-01 15:00:00,IoT
1051,2,2025-05-02,2,Friday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,286,18,1561,726381,2025-05-02 12:00:00,IoT
1052,24,2025-05-24,24,Saturday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,310,15,1348,359703,2025-05-24 13:00:00,IoT
1053,16,2025-05-16,16,Friday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,302,19,1318,537246,2025-05-16 06:00:00,IoT
1054,1,2025-05-01,1,Thursday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,280,23,1483,366648,2025-05-01 10:00:00,IoT
1055,14,2025-05-14,14,Wednesday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,311,25,1559,681804,2025-05-14 13:00:00,IoT
1056,14,2025-05-14,14,Wednesday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,278,14,1685,700768,2025-05-14 13:00:00,IoT
1057,15,2025-05-15,15,Thursday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,268,13,1500,588307,2025-05-15 16:00:00,IoT
1058,30,2025-05-30,30,Friday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,359,25,1867,853822,2025-05-30 17:00:00,IoT
1059,13,2025-05-13,13,Tuesday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,346,9,2041,784948,2025-05-13 15:00:00,IoT
1060,10,2025-05-10,10,Saturday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,311,8,2141,953173,2025-05-10 08:00:00,IoT
1061,7,2025-05-07,7,Wednesday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,302,18,1251,558006,2025-05-07 12:00:00,IoT
1062,10,2025-05-10,10,Saturday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,295,11,1512,609505,2025-05-10 11:00:00,IoT
1063,12,2025-05-12,12,Monday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,271,5,1628,616761,2025-05-12 18:00:00,IoT
1064,11,2025-05-11,11,Sunday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,319,10,1458,563275,2025-05-11 14:00:00,IoT
1065,16,2025-05-16,16,Friday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,350,20,1781,574471,2025-05-16 18:00:00,IoT
1066,9,2025-05-09,9,Friday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,365,4,2109,754600,2025-05-09 17:00:00,IoT
1067,30,2025-05-30,30,Friday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,323,22,1356,455517,2025-05-30 18:00:00,IoT
1068,20,2025-05-20,20,Tuesday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,245,23,1459,377632,2025-05-20 08:00:00,IoT
1069,4,2025-05-04,4,Sunday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,310,19,1749,781482,2025-05-04 18:00:00,IoT
1070,16,2025-05-16,16,Friday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,289,7,1565,690702,2025-05-16 11:00:00,IoT
1071,4,2025-05-04,4,Sunday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,296,18,1303,528616,2025-05-04 18:00:00,IoT
1072,11,2025-05-11,11,Sunday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,261,25,1243,419734,2025-05-11 11:00:00,IoT
1073,25,2025-05-25,25,Sunday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,340,19,1725,629487,2025-05-25 18:00:00,IoT
1074,14,2025-05-14,14,Wednesday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,311,17,1609,816745,2025-05-14 12:00:00,IoT
1075,28,2025-05-28,28,Wednesday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,346,3,1815,932038,2025-05-28 08:00:00,IoT
1076,23,2025-05-23,23,Friday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,285,8,1486,665048,2025-05-23 12:00:00,IoT
1077,14,2025-05-14,14,Wednesday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,318,4,1318,479142,2025-05-14 15:00:00,IoT
1078,21,2025-05-21,21,Wednesday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,366,24,1951,919836,2025-05-21 12:00:00,IoT
1079,23,2025-05-23,23,Friday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,346,11,1760,730437,2025-05-23 06:00:00,IoT
1080,29,2025-05-29,29,Thursday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,258,9,1406,466965,2025-05-29 16:00:00,IoT
1081,29,2025-05-29,29,Thursday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,296,23,1376,582698,2025-05-29 18:00:00,IoT
1082,13,2025-05-13,13,Tuesday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,305,15,1618,831769,2025-05-13 11:00:00,IoT
1083,24,2025-05-24,24,Saturday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,316,9,2066,983529,2025-05-24 10:00:00,IoT
1084,3,2025-05-03,3,Saturday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,279,23,1466,439314,2025-05-03 18:00:00,IoT
1085,6,2025-05-06,6,Tuesday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,336,12,1538,635628,2025-05-06 09:00:00,IoT
1086,24,2025-05-24,24,Saturday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,254,11,1230,570616,2025-05-24 11:00:00,IoT
1087,21,2025-05-21,21,Wednesday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,307,12,1624,615404,2025-05-21 13:00:00,IoT
1088,19,2025-05-19,19,Monday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Excavator EX-001,Excavator,Komatsu,PC200,20,2020-03-01,309,21,1486,623782,2025-05-19 18:00:00,IoT
1089,19,2025-05-19,19,Monday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,368,12,2104,822598,2025-05-19 11:00:00,IoT
1090,10,2025-05-10,10,Saturday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,317,10,2165,898005,2025-05-10 14:00:00,IoT
1091,4,2025-05-04,4,Sunday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,264,7,1384,469094,2025-05-04 07:00:00,IoT
1092,23,2025-05-23,23,Friday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,275,7,1347,432607,2025-05-23 12:00:00,IoT
1093,16,2025-05-16,16,Friday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,274,21,1489,675909,2025-05-16 12:00:00,IoT
1094,18,2025-05-18,18,Sunday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,325,16,1435,661529,2025-05-18 16:00:00,IoT
1095,15,2025-05-15,15,Thursday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,316,19,1513,485376,2025-05-15 08:00:00,IoT
1096,5,2025-05-05,5,Monday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,358,6,1866,969056,2025-05-05 14:00:00,IoT
1097,23,2025-05-23,23,Friday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,300,14,1316,482229,2025-05-23 14:00:00,IoT
1098,30,2025-05-30,30,Friday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,292,21,1256,381684,2025-05-30 11:00:00,IoT
1099,10,2025-05-10,10,Saturday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,259,14,1260,447377,2025-05-10 10:00:00,IoT
1100,10,2025-05-10,10,Saturday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,271,21,1373,474522,2025-05-10 18:00:00,IoT
1101,14,2025-05-14,14,Wednesday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,356,18,1745,663026,2025-05-14 08:00:00,IoT
1102,1,2025-05-01,1,Thursday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,284,16,1234,578177,2025-05-01 06:00:00,IoT
1103,16,2025-05-16,16,Friday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,336,15,1831,727116,2025-05-16 18:00:00,IoT
1104,16,2025-05-16,16,Friday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,256,17,1270,482320,2025-05-16 16:00:00,IoT
1105,25,2025-05-25,25,Sunday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,357,22,1876,870506,2025-05-25 07:00:00,IoT
1106,22,2025-05-22,22,Thursday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,294,20,1419,607301,2025-05-22 11:00:00,IoT
1107,2,2025-05-02,2,Friday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,317,25,1442,446415,2025-05-02 08:00:00,IoT
1108,1,2025-05-01,1,Thursday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Hydraulic Shovel HS-006,Hydraulic Shovel,Liebherr,R 9600,50,2021-09-17,339,20,2087,764897,2025-05-01 16:00:00,IoT
1109,3,2025-05-03,3,Saturday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,309,21,1495,548604,2025-05-03 06:00:00,IoT
1110,17,2025-05-17,17,Saturday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Wheel Loader WL-004,Wheel Loader,Hitachi,ZW310,30,2022-01-12,302,20,1309,463063,2025-05-17 16:00:00,IoT
1111,6,2025-05-06,6,Tuesday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,350,21,1705,678600,2025-05-06 17:00:00,IoT
1112,15,2025-05-15,15,Thursday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,281,18,1405,504374,2025-05-15 06:00:00,IoT
1113,28,2025-05-28,28,Wednesday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,327,19,1692,767546,2025-05-28 06:00:00,IoT
1114,11,2025-05-11,11,Sunday,5,2025,Tambang Batu D,Sulawesi,-3.1234,120.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,305,8,1658,602079,2025-05-11 14:00:00,IoT
1115,10,2025-05-10,10,Saturday,5,2025,Site Batu B,Kalimantan,-1.2345,116.1234,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,276,12,1696,646991,2025-05-10 08:00:00,IoT
1116,14,2025-05-14,14,Wednesday,5,2025,Pit Selatan F,Kalimantan,-1.8901,115.2345,Bulldozer BD-002,Bulldozer,Caterpillar,D6R,35,2021-07-15,263,3,1657,770546,2025-05-14 08:00:00,IoT
1117,23,2025-05-23,23,Friday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,324,16,1650,717793,2025-05-23 08:00:00,IoT
1118,29,2025-05-29,29,Thursday,5,2025,Area Tambang C,Papua,-4.1234,138.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,324,10,1661,577199,2025-05-29 09:00:00,IoT
1119,25,2025-05-25,25,Sunday,5,2025,Tambang Nikel E,Maluku,-2.789,129.4567,Grader GD-005,Grader,Caterpillar,140GC,25,2023-04-30,270,19,1452,483332,2025-05-25 18:00:00,IoT
1120,13,2025-05-13,13,Tuesday,5,2025,Quarry A,Sumatera,-5.1234,105.1234,Dump Truck DT-003,Dump Truck,Volvo,A40G,40,2019-11-23,303,16,1762,793701,2025-05-13 14:00:00,IoT
